id,ownerUsername,timestamp,locationName,caption,type,likesCount,commentsCount,videoViewCount,videoPlayCount,videoDuration,videoUrl,musicInfo/artist_name,musicInfo/audio_id,musicInfo/should_mute_audio,musicInfo/should_mute_audio_reason,musicInfo/song_name,musicInfo/uses_original_audio,isSponsored,isPinned,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,user_followersCount
3482407139817895566,user3,2024-10-19T16:30:15.000Z,"Valletta, Malta","Spotted 👀 the rails full of second-hand gems to be thrifted tomorrow by the kilogram 💘 We are so excited to see you! We’ll be open from 10AM-4PM! Remember; the earlier you come, the more likely you are to find an abundance of items 🪩👀 see yaaaaa! Xoxo, the TITC girlies 🩷
-
-
#kilosalemalta #thriftvalletta #thriftmalta #malta #valletta",Video,265,3,4282.0,15442.0,20.6,https://instagram.fagc1-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNL2qFGUj2vfvDhQMXk9bI0AcrvHyBxqcawyaXhMkyXvchczu2Gap9G5DbGawxVGgBkVqwplueymOTnxvw5en_pb70Dk4VGvNXxt98.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=508573258667558_3744645960&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85NzQyMzM3NzM2NzUzNzI0RkE0MkI2ODUwQkNGQTI5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDYTZuaHNFRUkybTNPRUJBTVlkRU5fdWNmcG5icV9FQUFBRhUCAsgBACgAGAAbABUAACa6qNb5lLTLPxUCKAJDMywXQDSZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=d8ac63aa82&ccb=9-4&oh=00_AYA5nH0hY3qfXXRZj1MMGNhoAnOi3Je43OqFvAOipKpNig&oe=67671F9A&_nc_sid=10d13b,No Doubt,2035740753358396.0,False,,Just A Girl,False,False,,kilosalemalta,thriftvalletta,thriftmalta,malta,valletta,,,,,,,,,,,,,0
3487479339210192382,user4,2024-10-26T16:25:56.000Z,Malta,"Halloweekend 🖤 & of course, we had to put our twist on Tim Burton’s Corpse Bride- one of our all time favourite Halloween movies 🌙 (everything i’m wearing is thrifted waaaa! 🥹💘) 
-
-
-
#halloween #couplescostume #corpsebride #halloweekend #malta",Sidecar,660,18,,,,,,,,,,,False,,halloween,couplescostume,corpsebride,halloweekend,malta,,,,,,,,,,,,,17648
3480900534882372823,user3,2024-10-17T14:38:20.000Z,"Valletta, Malta","Our favourite animal? Us when new stock arrives at Thrift in the City! 🛍️✨ And guess what? These pieces went straight to get wash and dry cleaned yesterday, & they’ll be freshly ready to hit the racks tomorrow. Get ready, babes— all your Y2K fantasies are in-store 👀 XOXO, the TITC girlies 🩷
-
side note: it was lovely meeting all the 1D girlies today 💘 as huge fangirls, we grieve with you & are beyond surprised at the response from our playlist playing today 🥹🧚‍♀️
-
#thriftmalta #thriftvalletta #valletta #malta",Video,-1,5,3160.0,12231.0,8.612,https://instagram.fsof10-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNtqGjVrXo_ex-AUvZspRdANED2M7EtlQC0eHZ4JMdlKNkc8-Wv-l1Oan3M_a3sxQAi_1PKEvVeTgOeLomfsnxpPqkXbdOA-D2HEFw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=7126524510805758_202239805&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84OTRFMTc3RDRBNjlBMEI5MkNFN0FBOTZGQTY1MDE4M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNUEVvaHZFT0VMUzNTOERBTlM4S3pHdkFKZHhicV9FQUFBRhUCAsgBACgAGAAbABUAACaG%2BtKFl7T%2FPxUCKAJDMywXQCEzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=01ceafc66a&ccb=9-4&oh=00_AYAbILMWc4-OhL5xYJieEqocYjCM80t30i4_Gdi2Wz3XLQ&oe=67671EEA&_nc_sid=10d13b,One Direction,245215000000000.0,False,,What a Feeling,False,False,,thriftmalta,thriftvalletta,valletta,malta,,,,,,,,,,,,,,0
3478727521772582076,user3,2024-10-14T14:41:43.000Z,"Valletta, Malta","BTS of our recent campaign which you’ll be seeing super soon 🧚‍♀️👀 we had so much fun collaborating with these girls! 🩷 they made our first shoot a memorable one!
📸: the talented @monique_gatt - we were in awe after every single shot 🥹
💄: the amazing MUA @lwienbyjade who brought all our y2k dreams to life
& our talented models who definitely made sure to look pretty while having fun! 🧚‍♀️ thank you loves @moneyymanon @tashschembri @scarlett_stafrace 💘
We cannot wait to show you alllll the shots soon! 🩶
-
-
#behindthescenes #shoot #thriftmalta #thriftvalletta #malta #valletta",Video,229,17,4221.0,13182.0,34.968,https://instagram.fbds1-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPRF9BlsfM9Hc6hRxOFJEytQGn24xg7mkhszNlD13T2tJnn1f_JlhwQkJrj2s43n1OpOSjvF0_8d1HBLLDJcUpEuXdQzuYXXBkqriw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=561081709923843_3822152743&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zNjQxQkM2NjMyRENERkNFQzQ2MDE5Njk1MUU4QTdBMF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNV2hreHVJVnFPaTl6b0hBRWpvWEhMUHhMSmVicV9FQUFBRhUCAsgBACgAGAAbABUAACaksqum6tjjPxUCKAJDMywXQEF7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=a1d66391f7&ccb=9-4&oh=00_AYAzQXm-CNZO4l-RX8q_Z1oedjdyYZsnjG5F_l5id_ZGvw&oe=67670DC4&_nc_sid=10d13b,"The Pussycat Dolls, Busta Rhymes",2035565743182249.0,False,,Don't Cha,False,False,,behindthescenes,shoot,thriftmalta,thriftvalletta,malta,valletta,,,,,,,,,,,,0
3479470890341795825,user4,2024-10-15T15:15:20.000Z,Malta,"We’re going charity shopping babyyyy 💘 i must admit that this year i haven’t been thrifting as much as i’d like to, so when I had a free hour last Sunday, i ran to the shops 🏃‍♀️you can find both stepping stone & vintage plus at 📍 Triq Fleur-De-Lys, Birkirkara 👀 they’re both open every single day & their close proximity makes it a super efficient thrift trip 🙏 can’t wait to show you the haul 🛍️
-
-
-
#thriftmalta #charityshopmalta #malta #thriftingmalta #secondhandshopping",Video,157,9,2652.0,38319.0,34.8,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQPJk8ybcIG4BdBZAhk-3ctPXtJ3nkE6_X1WQrdlW1Iy_pLFWlMpJT7Hm7TF5RYiOwa0afx0PU27hw6sCAOyiOjZvf2_rBBeHG3212o.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=2636533536553418_4110142019&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MDRFMTFCQzdDMjEwMzJBRjJCN0ZFMjZDRTgwRjRBNl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDT2tsQnNhMUZWMHVOa0ZBRW9LV2hSSnItWTRicV9FQUFBRhUCAsgBACgAGAAbABUAACagu5LSn4qWQBUCKAJDMywXQEFmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=a334ef17e0&ccb=9-4&oh=00_AYDkKYtnRV4egg8m6O9wTRmDxdbH_SahGADGj-4DHxrWlQ&oe=67670ED2&_nc_sid=10d13b,Tyla,473729000000000.0,False,,PUSH 2 START,False,False,,thriftmalta,charityshopmalta,malta,thriftingmalta,secondhandshopping,,,,,,,,,,,,,17648
3477804510141443986,user3,2024-10-13T08:03:46.000Z,"Valletta, Malta","We’re officially ONE WEEK away from Malta’s only Kilo Sale at Thrift in the City 👀💘 Next Sunday, 20th October, from 10-4, it’s all about thrifting by the kilogram. Hundreds of items for one day only—this is the event you’ve been waiting for. Ready to snag your vintage, Y2K faves & modern gems by the kilo? Mark your calendars, babes, and get those bags ready. XOXO, TITC girlies 💋
-
#kilosalemalta #thriftvalletta #valletta #thriftmalta #malta",Sidecar,206,4,,,,,,,,,,,False,,kilosalemalta,thriftvalletta,valletta,thriftmalta,malta,,,,,,,,,,,,,0
3475887614848425564,user4,2024-10-10T16:36:09.000Z,Malta,"Get dressed with me for work 🖤 (aka, a day at @_thrift_in_the_city_ 🎀) I’ll definitely be re-wearing this outfit combo; so which jacket should I wear next time? The leather one or should I swap it for the Ferrari jacket? 👀
-
-
Vest: @_thrift_in_the_city_ 
Ferrari Jacket: @finishlinefever 
-
#leather #ferrarijacket #malta #thriftedfashion #grwm #thriftmalta #malta",Video,-1,6,2282.0,16580.0,82.011,https://scontent-jnb2-1.cdninstagram.com/o1/v/t16/f2/m86/AQOgRfcp6L2Pidv8KG7UYXnbEVqxCzKAaWT9Vnlh83L2Sh2DcERMErDXoYKbZ4nDtZ15z5ZkY7XkTNKqDPcUiZAPu-UsVY2ZONgOhfg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=1608224206425689_2121068017&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BMTQ4QUYxMDhCQkZFODE1MzIxMUNFNUFBQjU1QjQ4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQcmtqaHVTZkQtMU10UUdBQVIzRFg0OGRwUlZicV9FQUFBRhUCAsgBACgAGAAbABUAACa%2Bld3d6cffPxUCKAJDMywXQFSAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=c57aad225e&ccb=9-4&oh=00_AYCOva5c4mA0iFqlGx6F2SVRvj7QYDd8t8M0_2ttdyTFsg&oe=67672404&_nc_sid=10d13b,LISA,505544000000000.0,False,,Moonlit Floor (Kiss Me),False,False,,leather,ferrarijacket,malta,thriftedfashion,grwm,thriftmalta,,,,,,,,,,,,17648
3359378351355111373,user7,2024-05-02T22:33:29.000Z,,"HOLA HOLAAA!! 🙂‍↔️Ya regresé yo con su sección fav de styleando ropa de segunda mano que me encuentro en las thrift shops de Malta💝 y en esta ocasion les traigo esta faldita que al principio no estaba taaan convencida pero yo sabia q tenia potencial y VEAAAN se ve lindisima!! 😻😻😻🙏🙏 me costó 3e (60 pesos mx sprox) y sin duda la voy a estar usando mucho este verano, la amé!  diganme que piensan de esta pieza!! les gusta?? 

#thriftstorefinds #thrifting #thriftedfashion #thriftmalta #outfitideas",Video,262,16,2542.0,8246.0,36.133,https://instagram.ffod1-1.fna.fbcdn.net/o1/v/t16/f2/m82/AQOh-_eDvbJpGU3yxbIuDk-HYYlKF57tgGJfcDfXEg0kpGHG39oJgBiq1pShvTPXDaAxsNHMVz1IZMwDQ1gQwopGClzTB13ePwmZtGs.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=433079262690750_2904075994&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9BNjQ1ODFBMDJDN0QxNURDRjAyMjg0NzUzQTU1QURCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNSTFKUnJ4TDhPUEQ1a0NBSlp3VlRpYktDVW1icV9FQUFBRhUCAsgBACgAGAAbABUAACaS%2F%2FPPrMORQRUCKAJDMywXQEIRBiTdLxsYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=c95dad917b&ccb=9-4&oh=00_AYB9_umPb6BYoislJNs1RWOvMc6aGr7lIumtYPoXtDGd0g&oe=67670048&_nc_sid=10d13b,Pitbull,831454000000000.0,False,,Hotel Room Service,False,False,,thriftstorefinds,thrifting,thriftedfashion,thriftmalta,outfitideas,,,,,,,,,,,,,13106
3366214707498213369,user2,2024-05-12T08:54:45.000Z,"Lisbon, Portugal",thrift.mt in Lisbon with @kalopsiaaaaaa,Sidecar,795,27,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,0
3457759584530364755,user6,2024-09-15T16:18:38.000Z,Swieqi,"But girls definitely will🤭 Oh the feeling of finding pretty thrift finds - and we have a lot of that🥹 We’ll be at our Pop Up, at the Swieqi Public Garden till 9pm🧚🏼‍♀️ We have jewellery too!

Come say hi💖

Lots of love,
Kelly & Lexi",Video,-1,0,6335.0,19058.0,17.633,https://scontent-ssn1-1.cdninstagram.com/o1/v/t16/f2/m86/AQPnu4YNghJOWNvpA4WW3e8mcQPQX6ozwUEafLN48tfxJt882UeUaaTVXjZx8spG-HP5hkhFjR8MwCdoCAZpU_aygV-rbFxNCC06j0M.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=371721322539469_3460726078&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DRDQwMDk2OUFCOUQyNzVFNUM2MEIxQjgwRTA2QzU5MV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGYXlZUnVPVWYxUHFfWUJBS0p6SU9uZW5VY05icV9FQUFBRhUCAsgBACgAGAAbABUAACbOp6O6iuG0QBUCKAJDMywXQDGiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=b2b565431e&ccb=9-4&oh=00_AYCjrCWEdyLxecvbMOAWkg5Jit3YecN0Dgqh0hImMD_Qcw&oe=67671EA1&_nc_sid=10d13b,Piero Piccioni,488938000000000.0,False,,Arizona Dreaming,False,False,,,,,,,,,,,,,,,,,,,0
3464946587810194607,user5,2024-09-25T14:17:22.000Z,,a few hours in the day of 2 best friends who own a business together with complete opposite styles doing corporate for @thedaintyvintage 🧚🏼‍♀️🎱💘✨,Sidecar,410,6,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,9344
3446816516838826576,user6,2024-08-31T13:56:09.000Z,Malta,"Where we’ve been lately💘

I can finally announce that my best friend has been promoted to CEO and now we get to live our CEO dreams together🫶🏼 Co-owning Dainty has not been an easy ride, but our passion and friendship seem to make it feel so effortless. We both cannot wait to let you in on everything that we’ve been planning the past couple of months🫶🏼 For those who have been here a while, thank you for loving Thrifted District Vintage, but the new Dainty Vintage is here and ready🎀

We can’t wait for you to see what we’ve prepared for you🤭

Lots of love,
Kelly x",Sidecar,1529,26,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,0
3445948820678686737,user5,2024-08-30T09:12:12.000Z,Camden Town,"throwback to when I still had a life, until @thedaintyvintage took over🤣",Sidecar,264,14,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,9344
3508521371392669922,user3,2024-11-24T17:12:41.000Z,"Valletta, Malta","As our November kilo sale comes to an end, we just want to say THANK YOU 💘 Thrift in the City still feels like a fever dream we get to live every single day, and it’s all because of you 🫵 Nothing makes us happier than seeing your faces light up when you find that perfect piece. Here’s to more thrifting, more treasures, and more memories together. XOXO, the TITC girlies 💘 psssss….we’re so excited to share our next campaign tomorrow 👀 any guesses? 🎄🤶🦌
-
Massive thank you to the team behind this photoshoot 💘 A D / C O L L A B
Photographer: @monique_gatt 
Makeup: @nicolebusuttil_mua 
Clothes: @_thrift_in_the_city_ 
-
-
#thriftmalta #thriftvalletta #valletta #malta #campaign",Sidecar,-1,1,,,,,,,,,,,False,,thriftmalta,thriftvalletta,valletta,malta,campaign,,,,,,,,,,,,,0
3466364979192747846,user3,2024-09-27T13:15:28.000Z,"Valletta, Malta","Lesson learned: never trust the creators around the stock—they just might take it all home 👀. Fashion, fun, and a little chaos? Sounds like a perfect day. XOXO, Thrift in the City girlies 🎀 p.s  new stock added every single day to ensure that our boutique is always full of finds just for you 👀
-
-
#thriftvalletta #valletta #thriftmalta #malta #pinkshop",Sidecar,263,8,,,,,,,,,,,False,,thriftvalletta,valletta,thriftmalta,malta,pinkshop,,,,,,,,,,,,,0
3462865156692355459,user4,2024-09-22T17:21:56.000Z,Malta,"Happy girl because it’s boots season 🍂 aka my favourite season of all 🖤 finally wore this gorgeous late ‘90s shirt today that I got from the new stock at @_thrift_in_the_city_ & paired it with a black skirt I had thrifted from Stepping Stone in 2021 🥹💘 what are you looking forward to wearing the most? i’m team boots & coats ✨
-
-
#autumn #bootsseason #thriftmalta #malta #braces",Sidecar,358,12,,,,,,,,,,,False,,autumn,bootsseason,thriftmalta,malta,braces,,,,,,,,,,,,,17648
3461366724717201510,user4,2024-09-20T15:44:49.000Z,Malta,"still getting used to this 😅🦷 my braces were installed last Tuesday & it’s been 4 days full of emotions. I was so caught up in the fear of the actual installation that I forgot to get anxious about the aftermath 😂 & how I look at myself whilst smiling is my biggest struggle atm 🥲 i’ll get used to them super soon for sure- but it’s a hugeeee adjustment 🦷🧚‍♀️ swipe to see my first reaction to seeing them- ġenninthom l’ommi u l’oħti oops 🤣🤣🤣 anyways, just want to thank you for your amazing messages after yesterday’s post 🥹 never felt so loved!!! ♥️
-
outfit from @_thrift_in_the_city_ - we’re back tomorrow babyyyy 💘
-
#braces #malta #bracesjourney #bracesgirl",Sidecar,475,32,,,,,,,,,,,False,,braces,malta,bracesjourney,bracesgirl,,,,,,,,,,,,,,17648
3461867919166378568,user3,2024-09-21T08:20:36.000Z,"Valletta, Malta","Spotted: The new Thrift in the City boutique at 301, St. Paul’s Street, Valletta is now open for business 🎀🧚‍♀️ We have poured our hearts & souls into this shop with Y2K accents all over the place 💘 fear not, you will still be able to find modern & vintage pieces- now with an elevated feel ✨ we hope to see you cuties today! Xoxo, the thrift in the city girlies 💅🏻
-
-
#thriftmalta #thriftvalletta #malta #valletta #pinkshop",Sidecar,624,40,,,,,,,,,,,False,,thriftmalta,thriftvalletta,malta,valletta,pinkshop,,,,,,,,,,,,,0
3465044674337285590,user4,2024-09-25T17:34:12.000Z,Malta,"A quick get ready with me: featuring the latest addition to my wardrobe from @_thrift_in_the_city_ (shameless plug 🤭) would you wear this? 💘
-
-
-
#grwm #thriftmalta #thriftvalletta #malta",Video,373,28,6257.0,18095.0,63.133,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOCDJQGH5x5zSU-zjrHqGkiYx3JHvjnV0XmcBAgVXHubrU2gSy_2A9tsr3Lx4aQVHlljgqmVFHFheql6zNVXUsyoLP4sJTrSxdftVo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=552601600761885_2964535823&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRTQzOTM5NTU3OTg3RTE3OUI0NjJCNzNBQ0QxQzJCNV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPTXZlUnZKcDlvVDBDY0RBSHJGZk50a2JSbzhicV9FQUFBRhUCAsgBACgAGAAbABUAACba%2BerJ14XBPxUCKAJDMywXQE%2BRBiTdLxsYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=eec6c30fdf&ccb=9-4&oh=00_AYACW-8b4SOFFSQAQ3lEySnDKpYmkgVUk3oCdfuo8cX8pA&oe=6767231D&_nc_sid=10d13b,"Charli xcx, Troye Sivan",3958914107665812.0,False,,Talk talk featuring troye sivan,False,False,,grwm,thriftmalta,thriftvalletta,malta,,,,,,,,,,,,,,17648
3307216327955485441,user7,2024-02-20T23:23:00.000Z,,"🌟what i thrifted vs how i styled it🌟
Holaaa!! esta vez les enseño como stylee esta cropped jacket que me costó €4 y que AME en cuanto la vi omg is sooo me, y bueno ya saben que ahora estoy mega into lace y animal print y aqui combine estas dos cosas y me encantó el resultado 🤝😤🤎🤎🤎🤎",Video,178,4,1507.0,5545.0,28.666,https://scontent-atl3-1.cdninstagram.com/o1/v/t16/f2/m82/AQOXP_dk7554jQZCUgH49bGqJ_69Mjgt5R96wxPMV0Mfmh4Gsq6CKL3gQANj5Ng0C6lKvQTw8VrZgyPVPbsijO_CTK-rSkI6qnkPdL0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=1312816766059128_44978633&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC80QzQ5MjUyQjU3QjE0OUQ4RDAyQ0M0MEUxODIzRkM4M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGTzFSeGx5SEdnREcwa0JBRlBCNmpjUHZkWkVicV9FQUFBRhUCAsgBACgAGAAbABUAACaUkbOMzf63PxUCKAJDMywXQDyqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=f127e04f54&ccb=9-4&oh=00_AYBPj9X6QKLY9man6mJABn7sv51AqCY9u3Fk6717-vp51w&oe=67670303&_nc_sid=10d13b,Britney Spears,1300196566799456.0,False,,Boys (Co-Ed Remix) (feat. Pharrell Williams),False,False,,,,,,,,,,,,,,,,,,,13106
3494564873872451347,user5,2024-11-05T11:07:33.000Z,,"Warning: your girl’s closet clean-out gone wild!🤭 For this Saturday 9th November only, from 9 a.m. to 6 p.m., shop my pre-loved gems for just €7 per kilo at Top of the World Café in Għargħur. 

From my personal closet to yours, join us for some good coffee, great thrift finds and a good yap💖 I can’t wait to hug youuuu all x",Video,276,10,7275.0,20706.0,30.602,https://instagram.fknu1-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQNhI2TV0hRWTccUG5W29FVOfVAEiMNbne7YkCK5OTr6QsiFLB5023sQIjQ1cWU_ORVsdvV83X5X29wcdE-vSS4iCV9S-7FBhBfNTUQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=482995250751381_1914262230&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9ERDRCRTUzODYzNzI4NEQ3MUM2N0FCMDY3MUI0RTNBQ192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQS2d3aHVGZnMtRlF1Y0dBR3o0T0ZBanhTcE9icV9FQUFBRhUCAsgBACgAGAAbABUAACbUxIPAgJLjPxUCKAJDMywXQD6ZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=c06e79bca2&ccb=9-4&oh=00_AYBuxu-lJEHytJGawq-K0zEsr16w9M_wr4EPBAKYcNwGeQ&oe=6766F364&_nc_sid=10d13b,kellyypisani,926022000000000.0,False,,Original audio,True,False,,,,,,,,,,,,,,,,,,,9344
